category,orig_name,orig_type,dest_name,dest_type,ktons_2012,million_dollars_2012,ton_miles_2012,ktons_2013,million_dollars_2013,ton_miles_2013,ktons_2014,million_dollars_2014,ton_miles_2014,ktons_2015,million_dollars_2015,ton_miles_2015
Default,AL,Southeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AL,Southeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AK,West,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AZ,Southwest,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,AR,Southeast,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CA,West,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NY,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,NC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,ND,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,OH,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,OK,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,OR,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,PA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,RI,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,SC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,SD,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,TN,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,TX,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,UT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,VT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,VA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,WA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,WV,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,WI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CO,West,WY,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,AL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,AK,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,AZ,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,AR,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,CA,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,CO,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,CT,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,DE,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,FL,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,GA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,HI,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,ID,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,IL,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,IN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,IA,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,KS,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,KY,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,LA,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,ME,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MD,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MA,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MI,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MN,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MS,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MO,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,MT,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,NE,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,NV,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,NH,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,NJ,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,CT,Northeast,NM,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
