category,orig_name,orig_type,dest_name,dest_type,ktons_2012,million_dollars_2012,ton_miles_2012,ktons_2013,million_dollars_2013,ton_miles_2013,ktons_2014,million_dollars_2014,ton_miles_2014,ktons_2015,million_dollars_2015,ton_miles_2015
Default,Alabama,Southeast,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alabama,Southeast,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Alaska,West,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arizona,Southwest,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Arkansas,Southeast,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,California,West,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Arizona,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Arkansas,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,California,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Colorado,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Connecticut,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Delaware,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Florida,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Georgia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Hawaii,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Idaho,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Illinois,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Indiana,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Iowa,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Kansas,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Kentucky,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Louisiana,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Maine,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Maryland,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Massachusetts,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Michigan,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Minnesota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Mississippi,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Missouri,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Montana,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Nebraska,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Nevada,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,New Hampshire,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,New Jersey,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,New Mexico,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,New York,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,North Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,North Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Ohio,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Oklahoma,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Oregon,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Pennsylvania,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Rhode Island,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,South Carolina,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,South Dakota,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Tennessee,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Texas,Southwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Utah,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Vermont,Northeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Washington,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Washington DC,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,West Virginia,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Wisconsin,Midwest,0,0,0,0,0,0,0,0,0,0,0,0
Default,Colorado,West,Wyoming,West,0,0,0,0,0,0,0,0,0,0,0,0
Default,Connecticut,Northeast,Alabama,Southeast,0,0,0,0,0,0,0,0,0,0,0,0
Default,Connecticut,Northeast,Alaska,West,0,0,0,0,0,0,0,0,0,0,0,0
